,group,name,fullname,param,options_disable_gc,options_timer,options_min_rounds,options_max_time,options_min_time,options_warmup,stats_min,stats_max,stats_mean,stats_stddev,stats_rounds,stats_median,stats_iqr,stats_q1,stats_q3,stats_iqr_outliers,stats_stddev_outliers,stats_outliers,stats_ld15iqr,stats_hd15iqr,stats_ops,stats_total,stats_iterations,params_dtype,params_size,params_density,params_get_operation,extra_info_dtype
94,scipy(CSR)-256-dense,test_linear_algebra_unary[scipy(CSR)-256-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[scipy(CSR)-256-dense-expm],scipy(CSR)-256-dense-expm,False,perf_counter,5,1.0,5e-06,False,0.6191113670000163,0.6613462640000307,0.6337851763999993,0.01786581880182886,5,0.6261654219999855,0.026640292500033524,0.6201006184999756,0.6467409110000091,0,1,1;0,0.6191113670000163,0.6613462640000307,1.5778216929593702,3.1689258819999964,1,UNSERIALIZABLE[<module 'scipy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/scipy/__init__.py'>],256,dense,expm,scipy(CSR)
95,scipy(CSR)-256-sparse,test_linear_algebra_unary[scipy(CSR)-256-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[scipy(CSR)-256-sparse-expm],scipy(CSR)-256-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.04870778800000153,0.050020645000017794,0.0492054699500045,0.00033614372862887047,20,0.04916602700001249,0.0004404279999903338,0.048983315500009894,0.04942374350000023,0,5,5;0,0.04870778800000153,0.050020645000017794,20.32294379092519,0.98410939900009,1,UNSERIALIZABLE[<module 'scipy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/scipy/__init__.py'>],256,sparse,expm,scipy(CSR)
96,scipy(CSR)-512-dense,test_linear_algebra_unary[scipy(CSR)-512-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[scipy(CSR)-512-dense-expm],scipy(CSR)-512-dense-expm,False,perf_counter,5,1.0,5e-06,False,4.916863357000011,5.1104305780000345,4.993524460800006,0.07101304749494597,5,4.979316966999988,0.0582632122499831,4.959659411500013,5.017922623749996,1,2,2;1,4.916863357000011,5.1104305780000345,0.2002593574638846,24.96762230400003,1,UNSERIALIZABLE[<module 'scipy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/scipy/__init__.py'>],512,dense,expm,scipy(CSR)
97,scipy(CSR)-512-sparse,test_linear_algebra_unary[scipy(CSR)-512-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[scipy(CSR)-512-sparse-expm],scipy(CSR)-512-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.1214493379999908,0.1325708690000056,0.12890054722222052,0.004147567671590601,9,0.13096815099999048,0.0061864344999662535,0.12549144600002649,0.13167788049999274,0,2,2;0,0.1214493379999908,0.1325708690000056,7.757918965821233,1.1601049249999846,1,UNSERIALIZABLE[<module 'scipy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/scipy/__init__.py'>],512,sparse,expm,scipy(CSR)
98,scipy(CSR)-1024-dense,test_linear_algebra_unary[scipy(CSR)-1024-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[scipy(CSR)-1024-dense-expm],scipy(CSR)-1024-dense-expm,False,perf_counter,5,1.0,5e-06,False,45.21158954100008,45.82027469799999,45.41074881660002,0.23862200899157684,5,45.32037871399996,0.22731853674994795,45.278386685250055,45.505705222,0,1,1;0,45.21158954100008,45.82027469799999,0.02202121801687726,227.05374408300008,1,UNSERIALIZABLE[<module 'scipy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/scipy/__init__.py'>],1024,dense,expm,scipy(CSR)
99,scipy(CSR)-1024-sparse,test_linear_algebra_unary[scipy(CSR)-1024-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[scipy(CSR)-1024-sparse-expm],scipy(CSR)-1024-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.30293156300001556,0.3081447179999941,0.3051835554000036,0.0024349260061931107,5,0.3045131929999343,0.004559596000035526,0.30297785075001116,0.3075374467500467,0,1,1;0,0.30293156300001556,0.3081447179999941,3.2767165278263493,1.5259177770000178,1,UNSERIALIZABLE[<module 'scipy' from '/home/kaladin/.virtualenvs/qutip-tensorflow/lib/python3.9/site-packages/scipy/__init__.py'>],1024,sparse,expm,scipy(CSR)
100,qutip(Dense)-2-dense,test_linear_algebra_unary[qutip(Dense)-2-dense-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-2-dense-eigenvalues],qutip(Dense)-2-dense-eigenvalues,False,perf_counter,5,1.0,5e-06,False,4.048599998895952e-05,0.00012496599993028212,4.4656032707075e-05,8.054359747813329e-06,1223,4.223099995215307e-05,1.3817500246204872e-06,4.152149998049026e-05,4.290325000511075e-05,154,143,143;154,4.048599998895952e-05,4.5792000037181424e-05,22393.390979435728,0.05461432800075272,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],2,dense,eigenvalues,qutip(Dense)
101,qutip(Dense)-2-dense,test_linear_algebra_unary[qutip(Dense)-2-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-2-dense-expm],qutip(Dense)-2-dense-expm,False,perf_counter,5,1.0,5e-06,False,0.0001879339999959484,0.00035661599997638405,0.000208329258726443,2.748031114779536e-05,2578,0.0001953505000074074,2.7594999892244232e-05,0.00019163700005719875,0.00021923199994944298,172,425,425;172,0.0001879339999959484,0.000260798999988765,4800.093880778883,0.5370728289967701,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],2,dense,expm,qutip(Dense)
102,qutip(Dense)-2-sparse,test_linear_algebra_unary[qutip(Dense)-2-sparse-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-2-sparse-eigenvalues],qutip(Dense)-2-sparse-eigenvalues,False,perf_counter,5,1.0,5e-06,False,3.8794000033703924e-05,9.903700004088023e-05,4.3541291285239095e-05,8.47115203321986e-06,2949,4.072600006566063e-05,1.2987500497274596e-06,4.031700004247796e-05,4.161575009220542e-05,393,362,362;393,3.8794000033703924e-05,4.357699992851849e-05,22966.70517759792,0.1284032680001701,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],2,sparse,eigenvalues,qutip(Dense)
103,qutip(Dense)-2-sparse,test_linear_algebra_unary[qutip(Dense)-2-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-2-sparse-expm],qutip(Dense)-2-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.00018778399999064277,0.000341840999908527,0.0002042852146426156,2.50459444033438e-05,2991,0.00019206799993298773,1.3941999981170738e-05,0.00019052600001145947,0.0002044679999926302,474,436,436;474,0.00018778399999064277,0.0002254709999078841,4895.116867608057,0.6110170769960632,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],2,sparse,expm,qutip(Dense)
104,qutip(Dense)-4-dense,test_linear_algebra_unary[qutip(Dense)-4-dense-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-4-dense-eigenvalues],qutip(Dense)-4-dense-eigenvalues,False,perf_counter,5,1.0,5e-06,False,4.277900006854907e-05,0.00012212699994051945,4.486861414388871e-05,3.748686503606241e-06,10846,4.4079000076635566e-05,1.1460000450824737e-06,4.3833999939124624e-05,4.49799999842071e-05,487,205,205;487,4.277900006854907e-05,4.669999998441199e-05,22287.294115951743,0.48664498900461695,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],4,dense,eigenvalues,qutip(Dense)
105,qutip(Dense)-4-dense,test_linear_algebra_unary[qutip(Dense)-4-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-4-dense-expm],qutip(Dense)-4-dense-expm,False,perf_counter,5,1.0,5e-06,False,0.00023721000002296933,0.0003035679999356944,0.00024795735224420335,4.404322032885393e-06,2450,0.00024787149999383473,2.3930000452310196e-06,0.00024671300002410135,0.00024910600006933237,370,390,390;370,0.00024320299996816175,0.0002527060000829806,4032.951598124583,0.6074955129982982,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],4,dense,expm,qutip(Dense)
106,qutip(Dense)-4-sparse,test_linear_algebra_unary[qutip(Dense)-4-sparse-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-4-sparse-eigenvalues],qutip(Dense)-4-sparse-eigenvalues,False,perf_counter,5,1.0,5e-06,False,4.524199994193623e-05,0.00011926899992431572,4.741964497320625e-05,3.467907049403794e-06,10295,4.6451999992314086e-05,7.367500245436531e-07,4.622800000220195e-05,4.6964750026745605e-05,2322,227,227;2322,4.524199994193623e-05,4.809600000044156e-05,21088.306345714624,0.4881852449991584,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],4,sparse,eigenvalues,qutip(Dense)
107,qutip(Dense)-4-sparse,test_linear_algebra_unary[qutip(Dense)-4-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-4-sparse-expm],qutip(Dense)-4-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.0002033149999078887,0.000292600999955539,0.00020823353838007576,3.3509264030710374e-06,2801,0.0002077079999480702,2.033749979091226e-06,0.0002067524999631587,0.00020878624994224992,183,217,217;183,0.00020386099993174867,0.00021185500008868985,4802.300377640234,0.5832621410025922,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],4,sparse,expm,qutip(Dense)
108,qutip(Dense)-8-dense,test_linear_algebra_unary[qutip(Dense)-8-dense-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-8-dense-eigenvalues],qutip(Dense)-8-dense-eigenvalues,False,perf_counter,5,1.0,5e-06,False,4.8345999971388665e-05,0.00013392900007147546,5.059890898562335e-05,4.042092111322235e-06,10328,4.947900004026451e-05,8.955000225796539e-07,4.9256000011155265e-05,5.015150003373492e-05,2472,220,220;2472,4.8345999971388665e-05,5.1502000019354455e-05,19763.27197655842,0.522585532003518,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],8,dense,eigenvalues,qutip(Dense)
109,qutip(Dense)-8-dense,test_linear_algebra_unary[qutip(Dense)-8-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-8-dense-expm],qutip(Dense)-8-dense-expm,False,perf_counter,5,1.0,5e-06,False,0.0005568500000663335,0.0017115480000029493,0.000578452599187026,2.7340079090380857e-05,1966,0.000576532000025054,7.60299997182301e-06,0.0005732289999968998,0.0005808319999687228,58,14,14;58,0.0005637130000195612,0.000592342999993889,1728.7501195524558,1.137237810001693,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],8,dense,expm,qutip(Dense)
110,qutip(Dense)-8-sparse,test_linear_algebra_unary[qutip(Dense)-8-sparse-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-8-sparse-eigenvalues],qutip(Dense)-8-sparse-eigenvalues,False,perf_counter,5,1.0,5e-06,False,6.169799996769143e-05,0.00017345599997042882,7.262070377034881e-05,2.6365669168897803e-05,4456,6.29110000431865e-05,5.090000172458531e-07,6.269400000746828e-05,6.320300002471413e-05,664,512,512;664,6.193300009726954e-05,6.397100003141531e-05,13770.177760357952,0.32359785600067426,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],8,sparse,eigenvalues,qutip(Dense)
111,qutip(Dense)-8-sparse,test_linear_algebra_unary[qutip(Dense)-8-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-8-sparse-expm],qutip(Dense)-8-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.00047755499997492734,0.02716994299998987,0.0005413517312507261,0.0009974800579995707,2240,0.000489037000022563,7.767499994315585e-06,0.00048553600004197506,0.0004933035000362906,96,9,9;96,0.00047755499997492734,0.0005051250000178698,1847.2278599527592,1.2126278780016264,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],8,sparse,expm,qutip(Dense)
112,qutip(Dense)-16-dense,test_linear_algebra_unary[qutip(Dense)-16-dense-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-16-dense-eigenvalues],qutip(Dense)-16-dense-eigenvalues,False,perf_counter,5,1.0,5e-06,False,6.366799993884342e-05,0.000532854000084626,7.918168803064922e-05,2.7737088362756032e-05,4244,6.498449999980949e-05,1.4578500042716769e-05,6.456999994952639e-05,7.914849999224316e-05,705,649,649;705,6.366799993884342e-05,0.00010171799999625364,12629.182641483034,0.3360470840020753,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],16,dense,eigenvalues,qutip(Dense)
113,qutip(Dense)-16-dense,test_linear_algebra_unary[qutip(Dense)-16-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-16-dense-expm],qutip(Dense)-16-dense-expm,False,perf_counter,5,1.0,5e-06,False,0.0007097029999840743,0.011318640000013147,0.0009459219428781225,0.0006856118099575495,1383,0.0007752550000077463,1.760199992872913e-05,0.000768020500061084,0.0007856224999898132,165,95,95;165,0.0007462669999540594,0.0008138900000176363,1057.1696824764801,1.3082100470004434,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],16,dense,expm,qutip(Dense)
114,qutip(Dense)-16-sparse,test_linear_algebra_unary[qutip(Dense)-16-sparse-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-16-sparse-eigenvalues],qutip(Dense)-16-sparse-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.0001330750000079206,0.0003732229999968695,0.00015648344784590512,6.123239811323093e-05,2253,0.0001345470000160276,3.675500011013355e-06,0.00013414900001862406,0.00013782450002963742,287,223,223;287,0.0001330750000079206,0.00014548199999353528,6390.452241215544,0.3525572079968242,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],16,sparse,eigenvalues,qutip(Dense)
115,qutip(Dense)-16-sparse,test_linear_algebra_unary[qutip(Dense)-16-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-16-sparse-expm],qutip(Dense)-16-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.0007387969999399502,0.003987307999977929,0.0007711576874592892,9.587154062705697e-05,1475,0.0007654159999219701,1.337049999960982e-05,0.0007590625000091222,0.000772433000008732,30,7,7;30,0.0007400650000590758,0.000793884000017897,1296.7516453018459,1.1374575890024516,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],16,sparse,expm,qutip(Dense)
116,qutip(Dense)-32-dense,test_linear_algebra_unary[qutip(Dense)-32-dense-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-32-dense-eigenvalues],qutip(Dense)-32-dense-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.00013351799998417846,0.00032622799994896923,0.0001568904340120921,4.676618312355394e-05,2599,0.00014049500009605254,4.0402499905667355e-06,0.00013886975000332313,0.00014290999999388987,382,252,252;382,0.00013351799998417846,0.00014930099996490753,6373.8749038257265,0.4077582379974274,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],32,dense,eigenvalues,qutip(Dense)
117,qutip(Dense)-32-dense,test_linear_algebra_unary[qutip(Dense)-32-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-32-dense-expm],qutip(Dense)-32-dense-expm,False,perf_counter,5,1.0,5e-06,False,0.001375940000002629,0.020243833999984417,0.0014593960266133339,0.0007507826599612095,977,0.0014209180000079868,2.15885000329763e-05,0.0014107955000213224,0.0014323840000542987,20,4,4;20,0.0013787220000267553,0.0014648210000132167,685.2149668521397,1.4258299180012273,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],32,dense,expm,qutip(Dense)
118,qutip(Dense)-32-sparse,test_linear_algebra_unary[qutip(Dense)-32-sparse-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-32-sparse-eigenvalues],qutip(Dense)-32-sparse-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.00040889500007779134,0.0011164850000113802,0.00047405724852884085,0.00018484907247538776,849,0.0004120579999380425,1.1174499974231367e-05,0.0004113119999828996,0.00042248649995713095,137,69,69;137,0.00040889500007779134,0.00043934099994658027,2109.4498672962736,0.4024746040009859,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],32,sparse,eigenvalues,qutip(Dense)
119,qutip(Dense)-32-sparse,test_linear_algebra_unary[qutip(Dense)-32-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-32-sparse-expm],qutip(Dense)-32-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.0013118800000029296,0.0023500439999679656,0.0013586890083939801,3.623805836485093e-05,953,0.0013564710000082414,2.2559500052921067e-05,0.0013459389999752602,0.0013684985000281813,7,27,27;7,0.0013127799999210765,0.0014074719999825902,736.0035989266127,1.294830624999463,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],32,sparse,expm,qutip(Dense)
120,qutip(Dense)-64-dense,test_linear_algebra_unary[qutip(Dense)-64-dense-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-64-dense-eigenvalues],qutip(Dense)-64-dense-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.00045465100004093983,0.0009825440000668095,0.0007318748759631885,0.0002452043197485273,129,0.000942404999932478,0.0004923797499429838,0.00046053250002842105,0.0009529122499714049,0,58,58;0,0.00045465100004093983,0.0009825440000668095,1366.3537755465973,0.09441185899925131,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],64,dense,eigenvalues,qutip(Dense)
121,qutip(Dense)-64-dense,test_linear_algebra_unary[qutip(Dense)-64-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-64-dense-expm],qutip(Dense)-64-dense-expm,False,perf_counter,5,1.0,5e-06,False,0.005158843000003799,0.08918085899995276,0.021007967216221276,0.025263617269346787,37,0.009216989000037756,0.01104888024994466,0.0075094309999883535,0.018558311249933013,7,5,5;7,0.005158843000003799,0.03945558800000981,47.600988220690446,0.7772947870001872,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],64,dense,expm,qutip(Dense)
122,qutip(Dense)-64-sparse,test_linear_algebra_unary[qutip(Dense)-64-sparse-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-64-sparse-eigenvalues],qutip(Dense)-64-sparse-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.0018607470000233661,0.0223067809999975,0.002211211391309699,0.0017659661224270948,230,0.0019581100000323204,0.00010297599999375961,0.0019178510000301685,0.002020827000023928,23,6,6;23,0.0018607470000233661,0.0021782730000268202,452.2407961220301,0.5085786200012308,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],64,sparse,eigenvalues,qutip(Dense)
123,qutip(Dense)-64-sparse,test_linear_algebra_unary[qutip(Dense)-64-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-64-sparse-expm],qutip(Dense)-64-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.004497151999999005,0.08598627599997144,0.03335812269232555,0.028352695354265992,13,0.024750676000053318,0.039506454499985466,0.013373224500071501,0.05287967900005697,0,4,4;0,0.004497151999999005,0.08598627599997144,29.97770615640977,0.4336555950002321,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],64,sparse,expm,qutip(Dense)
124,qutip(Dense)-128-dense,test_linear_algebra_unary[qutip(Dense)-128-dense-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-128-dense-eigenvalues],qutip(Dense)-128-dense-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.0037774580000586866,0.01514512400001422,0.00423546918701801,0.001044581783446746,262,0.0038533569999685824,0.0001579819999051324,0.003834764000089308,0.00399274599999444,57,25,25;57,0.0037774580000586866,0.004235729999891191,236.10135166726403,1.1096929269987186,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],128,dense,eigenvalues,qutip(Dense)
125,qutip(Dense)-128-dense,test_linear_algebra_unary[qutip(Dense)-128-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-128-dense-expm],qutip(Dense)-128-dense-expm,False,perf_counter,5,1.0,5e-06,False,0.018868418000010934,0.11370115199997599,0.03099683907143052,0.02584682141479821,14,0.02082693099998778,0.00296415299999353,0.02032307700005731,0.02328723000005084,3,1,1;3,0.018868418000010934,0.03762384399999519,32.26135405921729,0.43395574700002726,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],128,dense,expm,qutip(Dense)
126,qutip(Dense)-128-sparse,test_linear_algebra_unary[qutip(Dense)-128-sparse-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-128-sparse-eigenvalues],qutip(Dense)-128-sparse-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.010822792999988451,0.038234920000036254,0.01197727138461547,0.00535635652205169,26,0.010923291999972662,0.00012796299995443405,0.010864878000006684,0.010992840999961118,2,1,1;2,0.010822792999988451,0.011205478000078983,83.49147045999784,0.31140905600000224,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],128,sparse,eigenvalues,qutip(Dense)
127,qutip(Dense)-128-sparse,test_linear_algebra_unary[qutip(Dense)-128-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-128-sparse-expm],qutip(Dense)-128-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.014518886000018938,0.10033428899998853,0.03631177741665207,0.026987704334570494,12,0.02820982449998155,0.033586241000023165,0.015373289499962084,0.04895953049998525,1,2,2;1,0.014518886000018938,0.10033428899998853,27.539274338617584,0.4357413289998249,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],128,sparse,expm,qutip(Dense)
128,qutip(Dense)-256-dense,test_linear_algebra_unary[qutip(Dense)-256-dense-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-256-dense-eigenvalues],qutip(Dense)-256-dense-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.016838434999954188,0.03230892900000981,0.019436304258071628,0.002541930634066215,31,0.01938370700008818,0.0001475852499197572,0.01927179525006295,0.019419380499982708,6,4,4;6,0.01924043500002881,0.03230892900000981,51.45011040793488,0.6025254320002205,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],256,dense,eigenvalues,qutip(Dense)
129,qutip(Dense)-256-dense,test_linear_algebra_unary[qutip(Dense)-256-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-256-dense-expm],qutip(Dense)-256-dense-expm,False,perf_counter,5,1.0,5e-06,False,0.07170206800003598,0.1648567219999677,0.1254343320000219,0.028253833570803896,14,0.13204020350002565,0.024497194000105083,0.11522677999994357,0.13972397400004866,2,5,5;2,0.09579733400005352,0.1648567219999677,7.972299003432532,1.7560806480003066,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],256,dense,expm,qutip(Dense)
130,qutip(Dense)-256-sparse,test_linear_algebra_unary[qutip(Dense)-256-sparse-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-256-sparse-eigenvalues],qutip(Dense)-256-sparse-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.1573841250000214,0.19716345699998783,0.16697827399999218,0.015442508458571941,6,0.16060020049997092,0.01119820700012042,0.15746172699994077,0.16865993400006118,1,1,1;1,0.1573841250000214,0.19716345699998783,5.988803070272764,1.001869643999953,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],256,sparse,eigenvalues,qutip(Dense)
131,qutip(Dense)-256-sparse,test_linear_algebra_unary[qutip(Dense)-256-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-256-sparse-expm],qutip(Dense)-256-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.09376372600002014,0.17590087700000367,0.14663940028568895,0.029510535606997807,7,0.15284028899998248,0.04004410699997152,0.12990019949998555,0.16994430649995707,0,1,1;0,0.09376372600002014,0.17590087700000367,6.81944960257447,1.0264758019998226,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],256,sparse,expm,qutip(Dense)
132,qutip(Dense)-512-dense,test_linear_algebra_unary[qutip(Dense)-512-dense-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-512-dense-eigenvalues],qutip(Dense)-512-dense-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.07535084899996036,0.07903633099999752,0.07625963027270576,0.0010410468864164163,11,0.07578750400000445,0.0009270805000198834,0.07567978874993742,0.0766068692499573,1,1,1;1,0.07535084899996036,0.07903633099999752,13.113097931683942,0.8388559329997634,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],512,dense,eigenvalues,qutip(Dense)
133,qutip(Dense)-512-dense,test_linear_algebra_unary[qutip(Dense)-512-dense-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-512-dense-expm],qutip(Dense)-512-dense-expm,False,perf_counter,5,1.0,5e-06,False,0.24688797399994655,0.28870448199995735,0.2704586501999756,0.0158282577239779,5,0.26939598800004205,0.020634168750035542,0.2618712752499448,0.28250544399998034,0,2,2;0,0.24688797399994655,0.28870448199995735,3.6974228750332276,1.3522932509998782,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],512,dense,expm,qutip(Dense)
134,qutip(Dense)-512-sparse,test_linear_algebra_unary[qutip(Dense)-512-sparse-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-512-sparse-eigenvalues],qutip(Dense)-512-sparse-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.806925275000026,0.8670966469999257,0.83964921339998,0.02442786741687314,5,0.8387545570000157,0.03975470099996414,0.8214264852499866,0.8611811862499508,0,2,2;0,0.806925275000026,0.8670966469999257,1.1909735447148384,4.1982460669999,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],512,sparse,eigenvalues,qutip(Dense)
135,qutip(Dense)-512-sparse,test_linear_algebra_unary[qutip(Dense)-512-sparse-expm],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-512-sparse-expm],qutip(Dense)-512-sparse-expm,False,perf_counter,5,1.0,5e-06,False,0.12923206400000709,0.23896435899996504,0.18862193312500608,0.047195431694374165,8,0.20640215150001495,0.09120289650002178,0.13639223650000076,0.22759513300002254,0,5,5;0,0.12923206400000709,0.23896435899996504,5.3016103876809835,1.5089754650000486,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],512,sparse,expm,qutip(Dense)
136,qutip(Dense)-1024-dense,test_linear_algebra_unary[qutip(Dense)-1024-dense-eigenvalues],tests/test_linear_algebra.py::test_linear_algebra_unary[qutip(Dense)-1024-dense-eigenvalues],qutip(Dense)-1024-dense-eigenvalues,False,perf_counter,5,1.0,5e-06,False,0.24358495600006336,0.24403545900008794,0.24374674200000754,0.00017465585240744746,5,0.24372591499991358,0.00019763525003213545,0.24362400174999266,0.2438216370000248,0,1,1;0,0.24358495600006336,0.24403545900008794,4.102618938799884,1.2187337100000377,1,UNSERIALIZABLE[<class 'qutip.core.data.dense.Dense'>],1024,dense,eigenvalues,qutip(Dense)
